tmin	tier	text	tmax
0	Transcription	Me	0,118
0,118	Transcription	pica	0,451
0,451	position	kw_2	0,794
0,451	Transcription	mucho	0,794
0,794	position	kw_1	1,175
0,794	Transcription	aquella	1,175
1,175	position	kw	1,728
1,175	Transcription	garganta	1,728
1,728	Transcription	por	1,924
1,728	position	kw+1	1,924
1,924	Transcription	el	2,05
2,05	position	ending	2,607
2,05	Transcription	polvo	2,607
