tmin	tier	text	tmax
0,01	Transcription	estuvo	0,509
0,513	Transcription	buena	0,864
0,864	Transcription	la	1,002
1,002	Transcription	cena	1,334
1,002	position	kw_2	1,334
1,334	position	kw_1	1,463
1,334	Transcription	de	1,463
1,473	position	kw	1,994
1,473	Transcription	pescado	1,994
1,994	Transcription	a	2,049
1,994	position	kw+1	2,169
2,049	Transcription	la	2,169
2,169	position	ending	2,872
2,169	Transcription	plancha	2,872
