tmin	tier	text	tmax
0	Transcription	suelo	0,39
0,39	Transcription	beber	0,762
0,762	Transcription	la	0,922
0,922	Transcription	cerveza	1,528
1,528	position	kw_2	1,646
1,528	Transcription	a	1,646
1,646	position	kw_1	1,794
1,646	Transcription	la	1,794
1,794	position	kw	2,085
1,794	Transcription	sol	2,085
2,085	Transcription	en	2,229
2,085	position	kw+1	2,229
2,229	Transcription	la	2,333
2,333	position	ending	2,989
2,333	Transcription	terraza	2,989
