tmin	tier	text	tmax
0	Transcription	la	0,147
0,147	Transcription	puerta	0,532
0,532	position	kw_2	0,946
0,532	Transcription	cierra	0,946
0,946	position	kw_1	1,203
0,946	Transcription	con	1,203
1,203	position	kw	1,625
1,203	Transcription	mando	1,625
1,625	Transcription	desde	1,959
1,625	position	kw+1	1,959
1,959	Transcription	el	2,047
2,047	position	ending	2,537
2,047	Transcription	robo	2,537
