tmin	tier	text	tmax
0,001	Transcription	llamaron	0,447
0,447	Transcription	a	0,514
0,514	Transcription	la	0,643
0,644	Transcription	puerta	1,088
1,09	Transcription	en	1,246
1,09	position	kw_2	1,246
1,249	position	kw_1	1,524
1,249	Transcription	tres	1,524
1,53	Transcription	ocasiones	2,298
1,53	position	kw	2,298
2,298	Transcription	el	2,484
2,298	position	kw+1	2,484
2,484	position	ending	2,954
2,484	Transcription	lunes	2,954
