tmin	tier	text	tmax
0	Transcription	ayer	0,383
0,383	position	kw_2	0,688
0,383	Transcription	los	0,688
0,688	Transcription	coches	1,161
0,688	position	kw_1	1,161
1,169	position	kw	1,655
1,169	Transcription	chocaron	1,655
1,655	Transcription	en	1,779
1,655	position	kw+1	1,779
1,783	Transcription	la	1,882
1,882	Transcription	autopista	2,674
1,882	position	ending	2,674
