tmin	tier	text	tmax
0	Transcription	se	0,269
0,269	Transcription	gusta	0,706
0,706	position	kw_2	0,917
0,706	Transcription	con	0,917
0,917	position	kw_1	1,081
0,917	Transcription	el	1,081
1,081	Transcription	peluca	1,633
1,081	position	kw	1,633
1,633	Transcription	de	1,748
1,633	position	kw+1	1,748
1,748	Transcription	carnaval	2,505
1,748	position	ending	2,505
