tmin	tier	text	tmax
0	Transcription	suelo	0,395
0,395	Transcription	beber	0,796
0,796	Transcription	la	1,016
1,016	Transcription	cerveza	1,571
1,571	position	kw_2	1,631
1,571	Transcription	a	1,631
1,631	position	kw_1	1,782
1,631	Transcription	la	1,782
1,782	position	kw	2,246
1,782	Transcription	piedra	2,246
2,246	Transcription	en	2,356
2,246	position	kw+1	2,356
2,356	Transcription	la	2,453
2,453	position	ending	3,071
2,453	Transcription	terraza	3,071
