tmin	tier	text	tmax
0	Transcription	Llega	0,365
0,365	Transcription	el	0,482
0,482	Transcription	momento	0,961
0,961	position	kw_2	1,072
0,961	Transcription	de	1,072
1,072	position	kw_1	1,205
1,072	Transcription	la	1,205
1,205	Transcription	esquina	1,76
1,205	position	kw	1,76
1,76	Transcription	para	2,021
1,76	position	kw+1	2,021
2,021	position	ending	2,825
2,021	Transcription	nosotros	2,825
