tmin	tier	text	tmax
0	Transcription	He	0,108
0,108	Transcription	llegado	0,629
0,629	position	kw_2	0,786
0,629	Transcription	a	0,786
0,786	position	kw_1	1,028
0,786	Transcription	este	1,028
1,028	Transcription	casa	1,464
1,028	position	kw	1,464
1,464	Transcription	de	1,572
1,464	position	kw+1	1,572
1,572	Transcription	madrugada	2,256
1,572	position	ending	2,256
