tmin	tier	text	tmax
0	Transcription	Hice	0,245
0,245	Transcription	pasteles	0,926
0,926	position	kw_2	1,034
0,926	Transcription	en	1,034
1,034	position	kw_1	1,242
1,034	Transcription	una	1,242
1,242	Transcription	bandeja	1,79
1,242	position	kw	1,79
1,79	Transcription	de	1,943
1,79	position	kw+1	1,943
1,943	Transcription	horno	2,312
1,943	position	ending	2,312
