tmin	tier	text	tmax
0	Transcription	Llamaron	0,449
0,449	Transcription	a	0,527
0,527	Transcription	la	0,671
0,671	Transcription	puerta	1,097
1,097	Transcription	en	1,237
1,097	position	kw_2	1,237
1,237	position	kw_1	1,537
1,237	Transcription	tres	1,537
1,537	Transcription	minutos	2,146
1,537	position	kw	2,146
2,146	Transcription	el	2,29
2,146	position	kw+1	2,29
2,29	position	ending	2,868
2,29	Transcription	lunes	2,868
