tmin	tier	text	tmax
0	Transcription	Lo	0,157
0,157	Transcription	he	0,273
0,273	Transcription	comprado	1,016
1,016	position	kw_2	1,508
1,016	Transcription	durante	1,508
1,508	position	kw_1	1,694
1,508	Transcription	un	1,694
1,694	Transcription	minuto	2,297
1,694	position	kw	2,297
2,297	Transcription	en	2,458
2,297	position	kw+1	2,458
2,458	position	ending	3,037
2,458	Transcription	China	3,037
