tmin	tier	text	tmax
0	Transcription	estuvo	0,516
0,516	Transcription	buena	0,88
0,88	Transcription	la	1,024
1,024	Transcription	cena	1,433
1,024	position	kw_2	1,433
1,433	position	kw_1	1,556
1,433	Transcription	de	1,556
1,556	position	kw	2,235
1,556	Transcription	pescada	2,235
2,235	Transcription	a	2,346
2,235	position	kw+1	2,346
2,346	Transcription	la	2,456
2,456	position	ending	3,009
2,456	Transcription	plancha	3,009
