tmin	tier	text	tmax
0	Transcription	el	0,149
0,149	Transcription	mes	0,382
0,382	Transcription	pasado	0,888
0,888	Transcription	la	1,052
1,052	position	kw_2	1,478
1,052	Transcription	mesa	1,478
1,478	position	kw_1	1,666
1,478	Transcription	se	1,666
1,666	position	kw	2,108
1,666	Transcription	romper	2,108
2,108	Transcription	por	2,285
2,108	position	kw+1	2,285
2,285	Transcription	la	2,441
2,441	position	ending	2,951
2,441	Transcription	mitad	2,951
