tmin	tier	text	tmax
0	Transcription	se	0,203
0,203	Transcription	gusta	0,648
0,648	position	kw_2	0,861
0,648	Transcription	con	0,861
0,861	position	kw_1	1,007
0,861	Transcription	el	1,007
1,007	Transcription	disfraz	1,513
1,007	position	kw	1,513
1,513	Transcription	de	1,676
1,513	position	kw+1	1,676
1,676	Transcription	carnaval	2,444
1,676	position	ending	2,444
