tmin	tier	text	tmax
0	Transcription	La	0,161
0,161	Transcription	puerta	0,577
0,577	position	kw_2	0,987
0,577	Transcription	cierra	0,987
0,987	position	kw_1	1,246
0,987	Transcription	con	1,246
1,246	position	kw	1,787
1,246	Transcription	chorizo	1,787
1,787	Transcription	desde	2,159
1,787	position	kw+1	2,159
2,159	Transcription	el	2,247
2,247	position	ending	2,686
2,247	Transcription	robo	2,686
