tmin	tier	text	tmax
0	Transcription	Los	0,245
0,245	Transcription	alumnos	0,758
0,758	Transcription	volvieron	1,415
1,415	Transcription	desde	1,744
1,415	position	kw_2	1,744
1,744	position	kw_1	1,844
1,744	Transcription	el	1,844
1,844	position	kw	2,329
1,844	Transcription	lunes	2,329
2,329	Transcription	a	2,421
2,329	position	ke+1	2,421
2,421	Transcription	la	2,518
2,518	position	ending	2,947
2,518	Transcription	ciudad	2,947
