tmin	tier	text	tmax
0	Transcription	Creo	0,326
0,326	Transcription	en	0,453
0,453	position	kw_2	0,569
0,453	Transcription	el	0,569
0,569	position	kw_1	1,088
0,569	Transcription	futuro	1,088
1,088	position	kw	1,618
1,088	Transcription	mejor	1,618
1,618	Transcription	de	1,747
1,618	position	kw+1	1,747
1,747	Transcription	la	1,884
1,884	position	ending	2,446
1,884	Transcription	ciudad	2,446
