tmin	tier	text	tmax
0	Transcription	Compro	0,369
0,369	Transcription	una	0,527
0,527	position	kw_2	1,195
0,527	Transcription	camiseta	1,195
1,195	position	kw_1	1,41
1,195	Transcription	del	1,41
1,41	position	kw	1,937
1,41	Transcription	tenedor	1,937
1,937	Transcription	en	2,064
1,937	position	kw+1	2,064
2,064	Transcription	la	2,225
2,225	position	ending	2,825
2,225	Transcription	tienda	2,825
