tmin	tier	text	tmax
0	Transcription	la	0,176
0,176	Transcription	puerta	0,59
0,59	Transcription	cierra	0,999
0,999	Transcription	con	1,224
0,999	position	kw_2	1,224
1,224	position	kw_1	1,561
1,224	Transcription	mucha	1,561
1,561	position	kw	2,488
1,561	Transcription	dificultades	2,488
2,488	Transcription	desde	2,736
2,488	position	kw+1	2,736
2,736	Transcription	el	2,826
2,826	position	ending	3,307
2,826	Transcription	robo	3,307
