tmin	tier	text	tmax
0	Transcription	Lo	0,178
0,178	Transcription	he	0,298
0,298	Transcription	comprado	0,994
0,994	position	kw_2	1,437
0,994	Transcription	durante	1,437
1,437	position	kw_1	1,602
1,437	Transcription	un	1,602
1,602	Transcription	festival	2,298
1,602	position	kw	2,298
2,298	Transcription	en	2,521
2,298	position	kw+1	2,521
2,521	position	ending	3,043
2,521	Transcription	China	3,043
