tmin	tier	text	tmax
0	Transcription	Llamaron	0,496
0,496	Transcription	a	0,569
0,569	Transcription	la	0,71
0,71	Transcription	puerta	1,137
1,137	Transcription	en	1,294
1,137	position	kw_2	1,294
1,294	position	kw_1	1,548
1,294	Transcription	tres	1,548
1,548	Transcription	pescados	2,318
1,548	position	kw	2,318
2,318	Transcription	el	2,499
2,318	position	kw+1	2,499
2,499	position	ending	2,963
2,499	Transcription	lunes	2,963
