tmin	tier	text	tmax
0	Transcription	Seguramente	0,864
0,864	Transcription	Marcos	1,414
1,414	position	kw_2	1,694
1,414	Transcription	haya	1,694
1,694	position	kw_1	2,104
1,694	Transcription	vuelto	2,104
2,104	Transcription	ya	2,291
2,104	position	kw	2,291
2,291	Transcription	del	2,481
2,291	position	kw+1	2,481
2,481	Transcription	trabajo	3,112
2,481	position	ending	3,112
