tmin	tier	text	tmax
0	Transcription	He	0,108
0,108	Transcription	llegado	0,576
0,576	position	kw_2	0,674
0,576	Transcription	a	0,674
0,674	position	kw_1	0,939
0,674	Transcription	este	0,939
0,939	Transcription	Madrid	1,467
0,939	position	kw	1,467
1,467	Transcription	de	1,603
1,467	position	kw+1	1,603
1,603	Transcription	madrugada	2,324
1,603	position	ending	2,324
