tmin	tier	text	tmax
0	Transcription	Juan	0,331
0,331	Transcription	estaba	0,799
0,799	position	kw_2	1,334
0,799	Transcription	teniendo	1,334
1,334	position	kw_1	1,669
1,334	Transcription	mucha	1,669
1,669	Transcription	suerte	2,187
1,669	position	kw	2,187
2,187	position	kw+1	2,639
2,187	Transcription	ultimamente	3,074
2,639	position	ending	3,074
