tmin	tier	text	tmax
0	Transcription	Me	0,162
0,162	Transcription	he	0,274
0,274	Transcription	enterado	0,84
0,84	position	kw_2	1,271
0,84	Transcription	durante	1,271
1,271	position	kw_1	1,39
1,271	Transcription	un	1,39
1,39	Transcription	cambio	1,772
1,39	position	kw	1,772
1,772	Transcription	de	1,89
1,772	position	kw+1	1,89
1,89	position	ending	2,421
1,89	Transcription	clase	2,421
